"Date","Returns","Sigma_GARCH","Residuals_garch","Parkinson"
"2018-03-07",-0.0105578212820053,0.000533222274956026,-0.457214678345324,0.000276537938098527
"2018-03-08",0.0013834449984191,0.000497150869660719,0.0620465725171027,0.000242455340562747
"2018-03-09",0.0313021700703244,0.000452509568270252,1.47150100597537,0.000477463168640809
"2018-03-12",-0.00268336475911045,0.00054330887429979,-0.115121466272046,9.30796016123388e-05
"2018-03-13",-0.0099010709789274,0.000491940088203626,-0.446401933062332,0.00016711707807762
"2018-03-14",0.0121377080166897,0.000460743336731888,0.565466855836894,8.91298395638167e-05
"2018-03-15",-0.0489912567707605,0.000441027388346404,-2.33284454944365,0.000577497507147271
"2018-03-16",0.00561536337598485,0.000719962470900788,0.20927769135774,0.000203247387347775
"2018-03-19",-0.0236082730379361,0.000643384290547654,-0.930741316317101,0.000202357217238555
"2018-03-20",0.0109290705402268,0.000648084333534029,0.429306503394779,7.18199254504781e-05
"2018-03-21",0.0411999948987845,0.000594592706739956,1.68961350955205,0.000609960595040244
"2018-03-22",-0.0150791068299811,0.000756671857764646,-0.548178284049154,0.00016045419671745
"2018-03-23",0.00138026246922214,0.000699879315776446,0.0521735153876872,0.000254866167485838
"2018-03-26",0.012791403276274,0.000622644003713468,0.512623234056579,9.64060451338498e-05
"2018-03-27",-0.0271468246052577,0.000579036521285384,-1.12814795026338,0.000499192935971234
"2018-03-28",-0.0112571545267602,0.000617638214162981,-0.452961769282216,0.000141569538787496
"2018-03-29",0.00985692092548729,0.000569996152027692,0.412862378920187,8.58094397511793e-05
"2018-04-02",-0.0241089436354147,0.00052613583473817,-1.05106419156456,0.000385219143064434
"2018-04-03",-0.00913248355896484,0.000552819538365177,-0.388416085482491,0.000231409824513051
"2018-04-04",-0.0160626476159635,0.000509916393300102,-0.711324299253706,0.000209028951492189
"2018-04-05",0.0370858776927785,0.000496812320950327,1.66384314893109,7.23635172841376e-05
"2018-04-06",0.00612775899418025,0.000632367855986317,0.243678258951137,0.000164763932479294
"2018-04-09",-0.0358804334492968,0.000570661560394499,-1.50199459920672,0.000678446373571994
"2018-04-10",0.0415036910046867,0.00068280780354871,1.58831809321227,0.000454280119201771
"2018-04-11",0.0185190477648104,0.000833998858922521,0.641262617825137,0.000250844231589748
"2018-04-12",-0.00551979322462018,0.000779933358374217,-0.197648745023921,5.12578278791513e-05
"2018-04-13",-0.0223889948976832,0.000693574018185273,-0.850135573673372,0.000364231849278095
"2018-04-16",-0.0277397030883931,0.000682849063560711,-1.06154754237652,0.000337612786088398
"2018-04-17",0.0196885111175172,0.00070902881381751,0.739402531120641,0.000175571219656958
"2018-04-18",0.0359599800931792,0.000680915439108319,1.37807499284633,0.00024268001743547
"2018-04-19",0.0181823190808507,0.000776085593934743,0.652671222031821,0.000162183750474553
"2018-04-20",0.00718135940437627,0.000729709931126719,0.26584685926109,0.000229939541940656
