"Date","Returns","garch_sigma","msgarch_sigma","gas_sigma"
2022-04-01,0.0168457571405938,0.00109965445711768,0.00129673485653981,0.000870703981381357
2022-04-02,-0.0102610730714474,0.00113350527888234,0.00121007196294398,0.000822310525492027
2022-04-03,0.01293361490454,0.00108147147248088,0.00117903019916801,0.000766294150520543
2022-04-04,0.00372436144151678,0.00102497900880241,0.0011582261520815,0.000718219687880387
2022-04-05,-0.0235237349480624,0.000975288023755605,0.00112726641873226,0.000661144710718986
2022-04-06,-0.0525017816550033,0.000919452276817476,0.00117055110349344,0.000669268164406955
2022-04-07,0.00632042915620268,0.000928959591545418,0.00154473622581166,0.000905790985865201
2022-04-08,-0.0278251992184284,0.00110536747184415,0.00119587138159213,0.000832260972907645
2022-04-09,0.0118101299320372,0.00104125525625988,0.00123767233303547,0.000845240476330386
2022-04-10,-0.0140174297468771,0.00104383802568381,0.00116486834621801,0.000786463846524322
2022-04-11,-0.0643733658182644,0.000984588925113865,0.00114246748130057,0.000743936008161536
2022-04-12,0.0136799402987631,0.000953110467839534,0.00158102653379679,0.00111537365317395
2022-04-13,0.0264190184253028,0.00123094428242105,0.00124667463233536,0.00103354236359535
2022-04-14,-0.0297323041306665,0.00115846291894103,0.001255243059636,0.00100907731925746
2022-04-15,0.0151447196010199,0.00114950451011071,0.00126774592185023,0.00101412877616617
2022-04-16,-0.00427996933117036,0.00115149224406144,0.00120014700354175,0.000946482095034254
2022-04-17,-0.0175027636042273,0.00109909483697083,0.00116271299623685,0.000868175557251204
2022-04-18,0.0279098748430258,0.00103221893873592,0.00117273466724256,0.000828769786326405
2022-04-19,0.0168192992773761,0.00100738185256797,0.00120132106829362,0.00083318521010901
2022-04-20,-0.00325860922878185,0.0010033449861287,0.00115661085178735,0.000788689024070243
2022-04-21,-0.0214621951388594,0.000974829722395859,0.00112189446790304,0.000725643211995196
2022-04-22,-0.0192258767952005,0.00091813465370443,0.0011313314628705,0.000716783154573188
2022-04-23,-0.00676129835665584,0.000910247215672366,0.0011289774294466,0.000698207927023471
2022-04-24,0.000216245734076637,0.000891369728105656,0.00107432345383425,0.000648093076877434
2022-04-25,0.0244377786503307,0.00084304064385054,0.00105886702528952,0.000597247859042953
2022-04-26,-0.0589288732240458,0.000803677519174945,0.00114092506303392,0.000607018031909497
2022-04-27,0.029041308349953,0.000814519791571131,0.00145290595330775,0.000924374239476348
2022-04-28,0.0128227679696398,0.00103243955078683,0.00128306684117336,0.000924584470775017
2022-04-29,-0.0292588301525001,0.00101723997679023,0.00115577922908281,0.000860046511702516
2022-04-30,-0.0253286301777162,0.000973648089109178,0.00123242902229943,0.000877978703006483
2022-05-01,0.0220129612676683,0.000988634674377014,0.00120087120141499,0.000871833800504466
2022-05-02,0.00147570906456096,0.000993358021368613,0.00116636153043708,0.000843379289604607
2022-05-03,-0.0208838300694296,0.000970021967347928,0.0011057498809264,0.000773126634808164
2022-05-04,0.0506715625195415,0.000913639473620216,0.00113863251963706,0.000756610754343368
2022-05-05,-0.0823368253505521,0.000912031642719615,0.00141435708023733,0.000946323244394764
2022-05-06,-0.0148610761227896,0.00104883099818439,0.00166767786530299,0.00156563294835081
2022-05-07,-0.0151467179208371,0.00146623457326329,0.00131813716186517,0.00144148970689252
2022-05-08,-0.041265348325588,0.00141361425025629,0.00127403153314981,0.00133126473422433
2022-05-09,-0.123751480390842,0.00135270237714083,0.00139825607837931,0.00138419842323803
2022-05-10,0.030800846621533,0.00142917172091851,0.0020927071970783,0.00280614617150609
2022-05-11,-0.0636651051045494,0.00258094683975776,0.00166696059293315,0.00259866439072126
2022-05-12,-0.00255239398280871,0.00245510184727928,0.00179288728360595,0.00273506056511989
2022-05-13,0.00882427258055785,0.00256443999483645,0.00163650516293956,0.00244930898145534
2022-05-14,0.0269391043317349,0.00240139901532672,0.00154773924833895,0.00220412203611557
2022-05-15,0.0404561319046444,0.00223875491412844,0.00154062090735512,0.00204852059423565
2022-05-16,-0.0475518034081954,0.00214392507490692,0.00156866691990965,0.00199844772559594
2022-05-17,0.0189306062024954,0.00213791061529685,0.00160108788554048,0.00202962880570422
2022-05-18,-0.0584886995742195,0.00215625818005499,0.00150587802999213,0.00186009718075359
2022-05-19,0.0543513864177694,0.00203080649386618,0.00165714824825338,0.00202512979715376
2022-05-20,-0.0375788669561832,0.0021434415240077,0.00165812965076126,0.00210589741648202
2022-05-21,0.00832285637471486,0.00217139624896548,0.00158170345064013,0.00203936980864849
2022-05-22,0.0284215384207975,0.00211067873418236,0.00145834003706661,0.00183841468470888
2022-05-23,-0.0398951347692122,0.00196478228087683,0.00146531051383089,0.00173374494241576
2022-05-24,0.0185640245739105,0.00189419838544915,0.00150141774238935,0.00172863256933131
2022-05-25,-0.00379852519508184,0.00189189445114635,0.0014203540298931,0.00159240735217418
2022-05-26,-0.0116031160400318,0.00178532270847386,0.00136689716984005,0.00144311808433657
2022-05-27,-0.0197668076759747,0.00166927248303046,0.00133404935151842,0.00132357173897195
2022-05-28,0.0139274582552869,0.0015783602379577,0.00131981136105407,0.00124324787721065
2022-05-29,0.0149327306648619,0.00150998873677269,0.00127517335268293,0.00114780253970312
2022-05-30,0.0740872715889171,0.00143036819246874,0.00124106419081056,0.00106457655580881
2022-05-31,0.00210339973853735,0.0013587752442861,0.00172640423646626,0.00151390601303221
2022-06-01,-0.0647949816931543,0.0016945963240544,0.00135347818070922,0.00137162922723826
2022-06-02,0.0214680211866689,0.00158590814628136,0.00161545349431059,0.00167398904298728
2022-06-03,-0.0250179166566564,0.00184014446349791,0.00140929287047534,0.00155475288224102
2022-06-04,0.00550096452596094,0.00173895698877951,0.00137781119994368,0.00147152194752563
2022-06-05,0.00184566799768682,0.00167380366356472,0.00132297117658922,0.00133557604043854
2022-06-06,0.0474500888349514,0.0015726754066599,0.00128015207881335,0.00121279116832276
2022-06-07,-0.00792888071102205,0.00148003231247969,0.00141929239906334,0.00131994923864536
2022-06-08,-0.0300220982099315,0.00154941657005397,0.00128285367738332,0.00120631294755133
2022-06-09,-0.00314484124646697,0.00145384243223879,0.00131163998608432,0.00119096985058982
2022-06-10,-0.0343959202434387,0.00144675898894613,0.00123808948675397,0.00108545943017911
2022-06-11,-0.0232006119472725,0.0013585518140178,0.00130030667551187,0.00111188729857358
2022-06-12,-0.0673052472144988,0.00137675812836246,0.00125237723747947,0.00106871676237108
2022-06-13,-0.166997641231511,0.0013469476848438,0.00164750563665584,0.00143952190532328
2022-06-14,-0.0157318328672531,0.00164597234669506,0.00266430477026409,0.00400753065205006
2022-06-15,0.0200055285384089,0.00385216957050309,0.00199689236567077,0.00358719053523752
2022-06-16,-0.101630178241635,0.0036345234405528,0.00188833095241793,0.00323120170458258
2022-06-17,0.00330314965423284,0.00343330535815176,0.00228655495174261,0.00639197815027602
2022-06-18,-0.0760018363469719,0.00398134488289712,0.00200971530220869,0.00347834165185053
2022-06-19,0.0811277149268701,0.00371463973446163,0.00217451219197514,0.00478358458553305
2022-06-20,-5.34656819617396e-06,0.00391116106462971,0.00218944595282498,0.00485355450733211
2022-06-21,0.00724649099184305,0.00404133274739221,0.00199241725139541,0.00373745444840876
2022-06-22,-0.0361376939508311,0.00374407399619184,0.0018749109031609,0.00292522107154378
2022-06-23,0.0546214268784677,0.00346582716731476,0.00187367555700605,0.00255141195269873
2022-06-24,0.00602441333699133,0.00332109349853141,0.00190563084164201,0.0025686349219903
2022-06-25,0.0118656503170236,0.00328302554428145,0.0017851836183218,0.00205082886213128
2022-06-26,-0.021309430090108,0.00306041773600469,0.00172880989829781,0.00167447785150354
2022-06-27,-0.0141460254601213,0.00285041795420492,0.00166602490610362,0.00145101145956876
2022-06-28,-0.0224888419964646,0.00268074680115391,0.00161189519485192,0.00123069667532732
2022-06-29,-0.00783484973953819,0.00251693324012793,0.00157734426427408,0.00111731684494098
2022-06-30,-0.00902534553818768,0.00238806937285574,0.00152345312119763,0.000943191344930234
2022-07-01,-0.0337806752051044,0.00223777002455998,0.00147106116114736,0.000809166178333463
2022-07-02,-0.00140089157801526,0.00209567286049781,0.00147027614421169,0.000921571738594644
2022-07-03,0.00326794287197529,0.00205150529649692,0.00140009354681318,0.000775522677172414
2022-07-04,0.046573314820991,0.00191289446047782,0.00136062783550331,0.000659442244965196
2022-07-05,-0.00301292846499557,0.00178935250654079,0.00148497884813385,0.00102929563205795
2022-07-06,0.0190814211736079,0.00183292248888211,0.00135053033370707,0.000863133624456618
2022-07-07,0.0502823534538486,0.00171354437864614,0.00132669719262268,0.000790544522706112
2022-07-08,-0.00139889837024931,0.0016323652032265,0.00146943584423188,0.00120437848274834
2022-07-09,-0.000135227193467813,0.00173420816666815,0.00131574196823697,0.000999147536869649
2022-07-10,-0.034363151398205,0.00161820078100804,0.00127345153428481,0.000836852194362429
2022-07-11,-0.0440407347468472,0.00151342168039758,0.00133544541336738,0.000952900809082642
2022-07-12,-0.0323174914457507,0.00151991512588631,0.00142365794503179,0.00120967161313545
2022-07-13,0.045813728987703,0.00160108561087418,0.00135440266443206,0.00120802801555922
2022-07-14,0.0173418276292754,0.0016043974650856,0.00144502096366195,0.00140336604067233
2022-07-15,0.0116469941538035,0.00164724196441253,0.00131859659348377,0.00120375548670658
2022-07-16,0.0173974373889756,0.00156824542389983,0.00127645987957118,0.00101957431106567
2022-07-17,-0.0189290917114029,0.0014722995950098,0.00125914354073512,0.000903671446636315
2022-07-18,0.075649845182177,0.00139964579258682,0.00124965747237623,0.000832983807728917
2022-07-19,0.0420772010480732,0.00134609238111501,0.00167291566273274,0.00214321730348331
2022-07-20,-0.00743548245124259,0.00167606774319206,0.00152379796621809,0.00203087236743702
2022-07-21,-0.00306670854499558,0.00173485857646261,0.0013410092142174,0.00164960521173801
2022-07-22,-0.0203929573407482,0.00163545422803071,0.00129536086732696,0.00134689360792812
2022-07-23,-0.0103581446266983,0.00153687056925444,0.00129784152475514,0.00119158703173136
2022-07-24,0.00571211226518997,0.00148222750848903,0.00125824175440043,0.00101091093540243
2022-07-25,-0.0578317078758044,0.0014083970164655,0.00122637339495109,0.000849970631965376
2022-07-26,-0.00264204298022719,0.00132505394909884,0.00153327047824251,0.00150002413934408
2022-07-27,0.0768480486898255,0.0015098417020925,0.00127330815682375,0.00123132498011683
2022-07-28,0.0380630527083881,0.00143039944537428,0.00169671530622197,0.00234934255262057
2022-07-29,-0.00290570651606181,0.00179428949136403,0.00147289727464504,0.00212711233785299
2022-07-30,-0.00549337214011913,0.0018075021636666,0.00134319755065042,0.00171350656992839
2022-07-31,-0.0149220344858776,0.00168778217944553,0.00130371474653897,0.00140142649963533
2022-08-01,-0.00108716836451705,0.00158592841050409,0.00128294134949526,0.00119521565825101
2022-08-02,-0.0121162504204264,0.00150536020299175,0.00123616662775687,0.00099192083059605
2022-08-03,-0.00739729209143469,0.00140734271679742,0.00122742954390084,0.000861765865417078
2022-08-04,-0.00859970947917965,0.00133193901266331,0.00119608464945168,0.000739728563737841
2022-08-05,0.0300200619305784,0.00125928993401895,0.00117330786460057,0.000645880022683246
2022-08-06,-0.0154849038138831,0.00118842412952078,0.00124759751187565,0.000722442259917896
2022-08-07,0.00954642768953029,0.00118723692103642,0.00118307192098157,0.000665706437177189
2022-08-08,0.0270578708603662,0.00114248136417713,0.00114828688270843,0.000582913736925316
2022-08-09,-0.0281130397960752,0.00108374427578871,0.00119748969429434,0.000637898760133152
2022-08-10,0.0341447911544979,0.00107801171739399,0.00120204586521703,0.000715480220877696
2022-08-11,-0.000821075027898743,0.00108500791115788,0.00125611721669056,0.000831784609705615
2022-08-12,0.019417603769849,0.00109730645793176,0.00114264424196236,0.000703486987890039
2022-08-13,0.00154365692195668,0.00103228729986503,0.00115407477864539,0.000664461763686043
2022-08-14,-0.00558563256101685,0.000994426626671848,0.00110690892886796,0.000568292637959264
2022-08-15,-0.00869508532524144,0.000936265408006286,0.00108396775842421,0.000498185565858082
2022-08-16,-0.0100139399087293,0.000888656391027224,0.00107549748384839,0.000450341042569256
2022-08-17,-0.0217003519236236,0.000844956875205418,0.00105892979167562,0.000416188972118878
2022-08-18,-0.00650969143141822,0.00081020227855162,0.00109793817677834,0.000468888906696994
2022-08-19,-0.10716790958304,0.000815742880513162,0.00104203335393598,0.000418984487286583
2022-08-20,0.0145653049068564,0.000798124065740502,0.00181984815741211,0.0052882201304952
2022-08-21,0.0176084265060972,0.0016801234417138,0.00135670640895271,0.0040837195218459
2022-08-22,-0.00539574012996624,0.00157037883707745,0.00130836378342588,0.00321956711375687
2022-08-23,0.00602345926973591,0.00149323555134924,0.00126079799237484,0.00253991006464103
2022-08-24,-0.00750821762396647,0.00139962088009341,0.00124003216131979,0.0020281529690165
2022-08-25,0.00889699843098768,0.00132066173254131,0.00120551300410311,0.00164725182289005
2022-08-26,-0.0630824976037445,0.001255542501892,0.00119673937146513,0.00135268711384478
2022-08-27,-0.0101022119782677,0.00118566144206819,0.00154676347907749,0.00197618127634313
2022-08-28,-0.0243483067767976,0.00142499815008323,0.00126994098310695,0.0016160786846645
2022-08-29,0.0366554814045692,0.00135369378865758,0.00127159693029687,0.00143280832898146
2022-08-30,-0.0236470299311744,0.00131596014664171,0.00133281593040882,0.00141663387217715
2022-08-31,0.0119594979959547,0.00132031289707995,0.00126734208114393,0.00127299146563863
2022-09-01,0.00405361432764728,0.00128071329955193,0.0012182094997935,0.0010740603323555
2022-09-02,-0.00896139351331726,0.00121131496952078,0.00118101711909928,0.000896201492797601
2022-09-03,-0.00603061970825713,0.0011441947238475,0.0011703730432916,0.000771742984038717
2022-09-04,0.00845552107710468,0.00108917791405619,0.00113876490429764,0.00066334153009062
2022-09-05,-0.0102249444373896,0.00103541242622628,0.00112532472056315,0.000578152471570867
2022-09-06,-0.0521650520290393,0.000976523406214229,0.00111376641785379,0.000520831338125554
2022-09-07,0.0263767656480596,0.000933837336008088,0.00143161558571386,0.00114599295897384
2022-09-08,0.00139488132848165,0.00110728040780046,0.00122598622041562,0.00107448897326484
2022-09-09,0.100396239939863,0.00108882272448567,0.00114517879638795,0.000895966818935584
2022-09-10,0.0134036132525051,0.00103966093611206,0.00178056731300999,0.00370279553851083
2022-09-11,0.00821300246908407,0.00173919633152929,0.00138560151870816,0.00291707900153288
2022-09-12,0.0257289825902696,0.00165163138791171,0.00132462548385133,0.00231538935705668
2022-09-13,-0.104497430361141,0.00155456765894487,0.00133497213474017,0.00195995608749253
2022-09-14,0.00263067635402869,0.00151555326219744,0.00194353376604151,0.00418755041916851
2022-09-15,-0.0262899455334846,0.00227003044734855,0.00153279072287846,0.00325015107253475
2022-09-16,0.0051345278170789,0.00212043638643367,0.00150615650472453,0.00268296366914042
2022-09-17,0.0155486070502064,0.00202599911436081,0.00145068667756239,0.00213454921333438
2022-09-18,-0.0352904584441145,0.00189872569251332,0.00142074536210474,0.00175344880989237
2022-09-19,0.00620438822169689,0.00180185109265695,0.00144709033258262,0.00166473518460158
2022-09-20,-0.0344728321725096,0.00178527818613726,0.00137072419793519,0.00136103577579383
2022-09-21,-0.0221583959680238,0.00166910621663487,0.00140256155010892,0.0013551315684646
2022-09-22,0.0496771839912391,0.00165461890077429,0.00135604490875965,0.00121255096741513
2022-09-23,-0.00577492188141093,0.00160103255567526,0.00148085770581314,0.00148201020435069
2022-09-24,-0.0193361709410382,0.00167900435829303,0.00133502934841024,0.00122296227043764
2022-09-25,-0.00599664433730851,0.00157007422771755,0.00132293015783823,0.00108742318177054
2022-09-26,0.0221088426413161,0.00151354418641853,0.00127894341768105,0.000914357814482527
2022-09-27,-0.00776312114359534,0.00142858573173388,0.00128071727279414,0.000853345284842413
2022-09-28,0.0173386050667581,0.00137471780970567,0.00124202496981086,0.000734050644129457
2022-09-29,0.00916263656583283,0.00130097039675423,0.001232880004578,0.000675239727378777
2022-09-30,-0.00865845776789698,0.00124713746468387,0.00120370950137613,0.000589747663932601
2022-10-01,-0.00576555882359031,0.00118198830228946,0.00118978774771291,0.000524768440198879
2022-10-02,-0.0132482992774978,0.00112378097303826,0.00116406214949117,0.000462834911768976
2022-10-03,0.0295881468899584,0.00106733038684767,0.0011594583810033,0.000441861734208712
2022-10-04,0.035470066752179,0.00102530539930558,0.00122407905940823,0.000559638271194578
2022-10-05,-0.00886807694753244,0.00103325663055024,0.0012602062166104,0.000734473329104344
2022-10-06,-0.00985029250025526,0.00108945173620544,0.00115599606567201,0.000642808303893806
2022-10-07,-0.0218074842813216,0.00103699119403081,0.00114192354782967,0.000572508151260689
2022-10-08,-0.00575794217145109,0.000991309089281797,0.00115871753142871,0.000594758751130422
2022-10-09,0.00108397523750625,0.000978898631635979,0.00111788432589508,0.000520060226777172
2022-10-10,-0.01592685534259,0.000927017634119475,0.0010965536934347,0.000450776117264041
2022-10-11,-0.0037636326703101,0.000882844816561526,0.00110467701734093,0.000448752920058953
2022-10-12,0.00499954855969875,0.000857939847339502,0.00107796463636608,0.000396008497787
2022-10-13,0.0113988381085655,0.000811944089627469,0.00106287060573061,0.000351511006818239
2022-10-14,-0.0102822908155797,0.000770910072315448,0.00105188913202155,0.000332540271306372
2022-10-15,-0.00562356239280959,0.000742759632008717,0.00105830631708147,0.000319155773604821
2022-10-16,0.010100687533674,0.000720733162786643,0.00104681819906262,0.000292102523887275
2022-10-17,0.0147830060608101,0.000694070551715335,0.00103519298087005,0.000277475015466361
2022-10-18,-0.0114422774576841,0.00067847445556573,0.00104880338721599,0.000286700839090328
2022-10-19,-0.0105833257695789,0.000666768200368102,0.00103442063487549,0.00028726034509467
2022-10-20,-0.00429965743784244,0.000649521288333165,0.00102975594620797,0.000283237586201593
2022-10-21,0.00640996125321003,0.000631323625185623,0.00100703153615566,0.000258745934704021
2022-10-22,0.00208399000380943,0.00060411940638432,0.000989482343917912,0.000238470036817351
2022-10-23,0.0188814047749073,0.000581540366729537,0.000985471251017779,0.000215531714689191
2022-10-24,-0.0123744127879881,0.000563291680188782,0.00104006010332782,0.00026412814163191
2022-10-25,0.0380839730139808,0.000569914728189469,0.000997646691459209,0.000273259422735177
2022-10-26,0.0338584068050523,0.000576036228567282,0.00127448770300172,0.000592124100711589
2022-10-27,-0.0232062173479086,0.000686348393456855,0.00129706177552491,0.000730149407644227
2022-10-28,0.0145149104854418,0.000774608181962246,0.00117808997284161,0.000735358632364504
2022-10-29,0.0105229017033004,0.000783767186038586,0.00105554144719747,0.000659121626811009
2022-10-30,-0.00879361510266818,0.000760858863108878,0.00101593430785769,0.000580526044056823
2022-10-31,-0.00665109063963953,0.000744140452677938,0.00100950142740342,0.000518548003777032
2022-11-01,-0.000347534412821204,0.000718043064480009,0.00099127715358173,0.000460407155557088
2022-11-02,-0.0163299430037913,0.000690070835661176,0.000986513042517274,0.000401820604701036
2022-11-03,0.00277405884484949,0.000669908111115675,0.00101451705113887,0.000412669783630437
2022-11-04,0.0455002684794454,0.000671620591483513,0.000964952664405899,0.000362550445106599
2022-11-05,0.00710756812867963,0.000663366332279393,0.00139297240966414,0.000820138194871916
2022-11-06,-0.0186613858307965,0.000826742975512477,0.00103959255102927,0.000700480582262688
2022-11-07,-0.0151557084383835,0.000800604945877337,0.001056862255538,0.000671575188082066
2022-11-08,-0.104539948786357,0.000802235401500856,0.0010405358214411,0.000623866570650465
2022-11-09,-0.15256777937933,0.00082362957729824,0.0016891043784489,0.00452627306873402
2022-11-10,0.100211568440271,0.00185763887157207,0.00253433032722858,0.00868739197451416
2022-11-11,-0.0306235436615996,0.0042137428141736,0.00242312156744796,0.00818384964041085
2022-11-12,-0.0152430215195949,0.00461511005742409,0.00197804386316252,0.00629535213388976
2022-11-13,-0.0291029542452623,0.00425391825944572,0.00186279803198228,0.00482648810917009
2022-11-14,0.0175795765326132,0.00392783040300324,0.00182355298222806,0.00387198543563228
2022-11-15,0.0167730512461794,0.00367909498823804,0.00174366250456798,0.0030651307092411
2022-11-16,-0.014171059886845,0.00339319840257981,0.0016797875623584,0.00246189759209255
2022-11-17,0.00178682188799861,0.00314571133814486,0.00162290408966638,0.00200628735872157
2022-11-18,0.000472553995392033,0.00291426236333208,0.00155408862389885,0.00143815566389127
2022-11-19,1.37719891508681e-05,0.00268698029004472,0.00150615683664715,0.00117940710123627
2022-11-20,-0.025497948917879,0.00249150660131573,0.00148270616049908,0.000980255372026985
2022-11-21,-0.0311264271128397,0.00230208464031103,0.00148961572077597,0.000959568691531641
2022-11-22,0.0278477628835425,0.00219390995117616,0.00148446166518066,0.00101014452316985
2022-11-23,0.0229172032029528,0.00213899417115089,0.00145372763076506,0.000984541627252245
2022-11-24,-0.000250586862488689,0.00204711673086293,0.00141918904818776,0.000917409008806708
2022-11-25,-0.00463814069506263,0.00195935329161973,0.00135130260207863,0.000776394349353462
2022-11-26,-0.00385498545820617,0.00182295751785671,0.00131953332728329,0.000670440730620013
2022-11-27,-0.00181163931710238,0.00170889235699451,0.00128780375848965,0.00058418191361325
2022-11-28,-0.0132268364279646,0.00160190467661919,0.00125751283609344,0.000511564440639392
2022-11-29,0.0140634322802118,0.00150187902142658,0.00124284532678415,0.000490352143935237
2022-11-30,0.0429219220456449,0.00142912817175904,0.00122398217489428,0.000466257110606132
2022-12-01,-0.0109119119942651,0.00136936342039805,0.00140252159629927,0.000824809175621668
2022-12-02,0.00677253117024712,0.00146867423671264,0.00123032592718541,0.000729812814835591
2022-12-03,-0.0122163133533224,0.00138751665993965,0.00119687822956088,0.000633099856408486
2022-12-04,0.012974242698661,0.001309006981183,0.00118489385654022,0.000583622408979899
2022-12-05,-0.00817977063169373,0.00124911556213465,0.00117117725826815,0.000536103236782877
2022-12-06,0.00720067030800031,0.00119085651800493,0.00114173460754653,0.000487550723904944
2022-12-07,-0.0148751770092268,0.00113067835692657,0.00111717148150153,0.000437939276310306
2022-12-08,0.0227521019316939,0.001084227806129,0.00112335218097855,0.000441363184433297
2022-12-09,-0.00556232014226055,0.00105650638634858,0.00115864662632521,0.000487758363372458
2022-12-10,-6.24707168714878e-05,0.00104271931131039,0.001094149300014,0.000440058399321048
2022-12-11,-0.00248096293165112,0.00099012753162909,0.00107545124315172,0.000392172977748356
2022-12-12,0.00727692009001579,0.000938484349577189,0.00106216701285073,0.00035467502455684
2022-12-13,0.0322953657130043,0.000892728105371279,0.00105268689939333,0.000289362871386208
2022-12-14,0.00159931002374236,0.000870321210464956,0.00126852272208084,0.000520882989385009
2022-12-15,-0.0254175504220324,0.000921698718979521,0.00107017646932286,0.000420280005788083
2022-12-16,-0.0426220919745557,0.000883719091483618,0.00116852466825833,0.000517504870674035
2022-12-17,0.00864452424423057,0.000918919444773605,0.0014568046249668,0.000890333316750456
2022-12-18,-0.00228615994732273,0.0010616339056441,0.00113330688402697,0.000760789729842202
2022-12-19,-0.0180448690471717,0.00100337072810711,0.00107387358192694,0.000648942123870034
2022-12-20,0.0274016047314589,0.000947594302470826,0.00111847824176407,0.000626853148638948
2022-12-21,-0.0042046038497876,0.00093149454216934,0.00120374739366514,0.000674302535396652
2022-12-22,-0.000192592901406385,0.000933421895258884,0.00108025770285387,0.000582324816544048
2022-12-23,-0.0025553638570468,0.000878769020509104,0.00105208438214797,0.00050247962429346
2022-12-24,0.00342827355681941,0.000845589371582464,0.000819303572945188,0.000438914155701553
2022-12-25,-0.000238206761624227,0.000810980504120313,0.00102868928511769,0.000384972598031905
2022-12-26,0.00517192981368275,0.000771592930462543,0.00102219989577486,0.000339626852388526
2022-12-27,-0.0126708162731752,0.0007289034059395,0.00100944563218117,0.000304287375138208
2022-12-28,-0.00956593439752851,0.000693472856541182,0.000679121380848674,0.000310001355481427
2022-12-29,0.0051933796404473,0.000681319132959603,0.00101512234000101,0.000298004268774727
2022-12-30,-0.00156373420711731,0.000668404878878332,0.000745638595723681,0.000268962556304906
2022-12-31,-0.00392641443106534,0.000638256814019676,0.000606845746181642,0.00024285194821609
