"Date","Adjusted","Log_Returns"
"2018-12-13",7.01089429855347,0.25718433341364
"2018-12-14",6.91785526275635,-1.3359479133513
"2018-12-17",6.86383390426636,-0.783962466619537
"2018-12-18",6.60272312164307,-3.87840056693427
"2018-12-19",6.67775583267212,1.12998197836949
"2018-12-20",6.44966125488281,-3.4754367105132
"2018-12-21",6.4676685333252,0.278808242917927
"2018-12-26",6.73048114776611,3.98309408478372
"2018-12-27",6.727379322052,-0.0460968632568726
"2018-12-28",7.04092931747437,4.55545013309213
"2019-01-02",7.46934509277344,5.90671568701213
"2019-01-03",7.65250730514526,2.42260227947599
"2019-01-04",7.67424011230469,0.283593395689818
"2019-01-07",7.79531526565552,1.56536658888307
"2019-01-08",7.74874782562256,-0.599168686782692
"2019-01-09",7.91018056869507,2.06193499959153
"2019-01-10",7.84188079833984,-0.867190608089574
"2019-01-11",7.75805997848511,-1.07464031721944
"2019-01-14",7.71459817886353,-0.561789881052333
"2019-01-15",7.7083888053894,-0.0805210276837443
"2019-01-16",7.70528411865234,-0.0402848405353762
"2019-01-17",7.81083488464355,1.36055149064798
"2019-01-18",7.88534355163574,0.949393216259464
"2019-01-21",7.92570018768311,0.510487787563152
"2019-01-22",7.8015251159668,-1.57914253481284
"2019-01-23",7.89465761184692,1.18670367761822
"2019-01-24",7.92880630493164,0.431621625699163
"2019-01-28",7.68976354598999,-3.06124605046834
"2019-01-29",7.87603187561035,2.39341731522731
"2019-01-30",7.95364189147949,0.980571537652697
"2019-01-31",7.94122314453125,-0.156261150340908
"2019-02-01",8.00952243804932,0.856382676051304
"2019-02-04",8.08092594146729,0.887532409860592
"2019-02-05",8.0964469909668,0.191885967230165
"2019-02-06",7.91328287124634,-2.28825987061159
"2019-02-07",7.7891058921814,-1.58166467110776
"2019-02-08",7.8015251159668,0.159316533189147
"2019-02-11",7.71149301528931,-1.16074268419655
"2019-02-12",7.98468828201294,3.48139275318622
"2019-02-13",8.08713245391846,1.27484696414002
"2019-02-14",8.36653614044189,3.39657440020913
"2019-02-15",8.33238792419434,-0.408987593636212
"2019-02-18",8.30755043029785,-0.298528898523953
"2019-02-19",8.50002670288086,2.29045133243946
"2019-02-20",8.39447784423828,-1.24952148347051
