"Date","Returns","Returns_sq","Sigma_GARCH","Residuals_garch"
2021-10-11,0.0501726773419886,0.0025172975516633,0.00181064529234125,1.17909985727543
2021-10-12,-0.0259896949567153,0.000675464243943113,0.00169694572408155,-0.630909702437385
2021-10-13,0.0241723573039216,0.000584302857628452,0.0017493397417858,0.577938895780433
2021-10-14,-0.000332301968258619,1.10424598108552e-07,0.00167802751536854,-0.00811210147629598
2021-10-15,0.0726999062160996,0.00528527636382968,0.00160102112988216,1.81691796374524
2021-10-16,-0.0130048845469819,0.000169127022080329,0.00150447066958171,-0.335285396798482
2021-10-17,0.0106657743435417,0.000113758742347352,0.00175614581639275,0.254514250740428
2021-10-18,0.00779536297731198,6.07676839480463e-05,0.00165348215881827,0.191706388422983
2021-10-19,0.0359646372913787,0.00129345513550043,0.0015492292267276,0.91372991559889
2021-10-20,0.0264183860137486,0.000697931119571428,0.0014552171915626,0.692536030380825
2021-10-21,-0.0594312403714206,0.00353207233208557,0.00144479753874001,-1.56354828602231
2021-10-22,-0.0244952550243305,0.000600017518706989,0.00140640759514818,-0.653170202045798
2021-10-23,0.0098140594579661,9.63157630444939e-05,0.00157763631821342,0.247084349117352
2021-10-24,-0.00711536757346209,5.06284557054758e-05,0.0015395441823393,-0.181343194456729
2021-10-25,0.0359361194644912,0.00129140468216618,0.00144837507008584,0.944257967100395
2021-10-26,-0.0445746539763778,0.00198689977711381,0.00135918987446217,-1.20906017222828
2021-10-27,-0.0322637670684269,0.00104095066544571,0.00135207128520957,-0.877435656299345
2021-10-28,0.0363509587815489,0.00132139220433787,0.00140547242762877,0.969627010859412
2021-10-29,0.0273211728378993,0.000746446485238367,0.00142018148853884,0.72498231886066
2021-10-30,-0.00635745887469596,4.04172833434504e-05,0.0014094703107707,-0.169338455108018
2021-10-31,-0.00908409279367817,8.25207418841557e-05,0.00138144077183427,-0.244408005551315
2021-11-01,-0.00636099200315421,4.04622192641918e-05,0.00129621367183,-0.176679658301345
2021-11-02,0.0372049603187197,0.00138420907231751,0.00122638332868553,1.06239917947545
2021-11-03,-0.00513034831339354,2.63204738167399e-05,0.00115746403756642,-0.15079713775621
2021-11-04,-0.0241616388040988,0.000583784789699733,0.00117733282214517,-0.70416877286648
2021-11-05,-0.00748604865098912,5.6040924404976e-05,0.00110533916865763,-0.225167064138526
2021-11-06,0.00871666156843176,7.59801888985752e-05,0.00109327062555495,0.263624849456291
2021-11-07,0.0289088480909445,0.000835721497945305,0.0010321854800064,0.899812276830278
2021-11-08,0.0650421688463716,0.00423048372823991,0.000972882345690551,2.08528228203848
2021-11-09,-0.00859907127687976,7.39440268248585e-05,0.000978502417109653,-0.274897377920702
2021-11-10,-0.0313342572034827,0.000981835674494007,0.00121984466097735,-0.897154291914698
2021-11-11,-0.00166856064421061,2.78409462340853e-06,0.00114648841838634,-0.0492784636994329
2021-11-12,-0.0101171965455311,0.000102357665940906,0.00116235997987807,-0.296749408989261
2021-11-13,0.00401192019383245,1.60955036416806e-05,0.00109281239771363,0.121361092869702
2021-11-14,0.0175386773160717,0.000307605201997288,0.00103513617545059,0.545127504081884
2021-11-15,-0.0296222636128274,0.000877478501547838,0.000972137032694961,-0.95006758041228
2021-11-16,-0.0573941917145326,0.00329409324256452,0.00093333248824339,-1.87866676468471
2021-11-17,0.00475069192860644,2.25690738005264e-05,0.000951268122635159,0.154030028768412
2021-11-18,-0.0589278854245308,0.00347249568060663,0.00116029051394584,-1.72996567534221
2021-11-19,0.0201952404606089,0.000407847737261815,0.00109055642113318,0.611540126844895
2021-11-20,0.0281145133077807,0.000790425858533378,0.00126969211674432,0.789007911983703
2021-11-21,-0.0183474142138671,0.000336627608335212,0.00121048878883149,-0.527344571849925
2021-11-22,-0.0413544874234937,0.0017101936300599,0.00119812208851112,-1.19473642552346
2021-11-23,0.0227465229877115,0.000517404308030488,0.00115167467402386,0.670270509763639
2021-11-24,-0.00702795962369507,4.93922164722881e-05,0.00122289706961917,-0.200971422082901
2021-11-25,0.0313908838384087,0.000985387588156468,0.00116994091071081,0.917744055132606
2021-11-26,-0.0929584332118019,0.00864127030519304,0.001103337127918,-2.79856036353845
2021-11-27,0.0183411757514556,0.000336398727945783,0.00109903299286895,0.553250490195681
2021-11-28,0.0456140369458531,0.00208064036649765,0.00163224329493021,1.12903151156252
2021-11-29,0.00871565839954691,7.59627013375926e-05,0.0015427425182597,0.221898044898226
2021-11-30,-0.0143942685501059,0.000207194967092568,0.00159939487404056,-0.359924782635925
2021-12-01,0.00409184006305097,1.6743155101589e-05,0.00150027589849172,0.105641141166471
2021-12-02,-0.0123827500980074,0.000153332499989702,0.00142052744992628,-0.328543056495988
2021-12-03,-0.052323955559773,0.0027377963254211,0.0013348299882035,-1.43214697717791
2021-12-04,-0.0866415577831532,0.00750675953509148,0.00126776138410206,-2.43336631932786
2021-12-05,0.00494903028218197,2.44929007339541e-05,0.00140786713712131,0.131898323475362
2021-12-06,0.0209464454638688,0.00043875357757083,0.00190762062816968,0.479583607640793
2021-12-07,0.00291059759849688,8.47157838037581e-06,0.0017810048966527,0.0689683140911735
2021-12-08,-0.00233049456092616,5.43120489850642e-06,0.00169922904158658,-0.056535616542517
2021-12-09,-0.0597136382267216,0.00356571859027179,0.00158797707256541,-1.49848161450233
2021-12-10,-0.00855568752878355,7.31997890901824e-05,0.00149289988485949,-0.221431586973621
2021-12-11,0.0466144194002922,0.00217290409602634,0.00166560469622006,1.14217936807243
2021-12-12,0.0133526527210073,0.000178293334687824,0.00157630922524558,0.336315470490267
2021-12-13,-0.0692973753526402,0.00480212623076471,0.00162141066271105,-1.72095800839686
2021-12-14,0.0345241762326722,0.00119191874454461,0.00153617853368432,0.880851054981873
2021-12-15,0.0107337588163947,0.000115213578328531,0.00179215887882589,0.253549978773994
2021-12-16,-0.0255482024281832,0.000652710647311426,0.00173545677039763,-0.613272440436514
2021-12-17,-0.0320232713999662,0.00102548991115589,0.0016334655755258,-0.792338397669894
2021-12-18,0.015130173120065,0.000228922138643137,0.00158233516848875,0.380359840776619
2021-12-19,-0.00327752710612117,1.0742183931359e-05,0.00156965944501281,-0.0827262948017042
2021-12-20,0.00497739217481019,2.47744328618617e-05,0.00148249215026694,0.129272354664723
2021-12-21,0.0412508732374555,0.00170163454285262,0.00139305145421758,1.10522211801755
2021-12-22,-0.00619054227111526,3.83228136104649e-05,0.00131190664753667,-0.170913838164094
2021-12-23,0.0452801594542276,0.00205029284020028,0.00134898184122699,1.232834830518
2021-12-24,-0.000370061388967002,1.36945431604187e-07,0.00126749696281196,-0.0103944211919883
2021-12-25,-0.00830554886919543,6.89821420185935e-05,0.00132118827708559,-0.228499883067788
2021-12-26,0.00742932881557401,5.51949266499183e-05,0.00124290759646531,0.210731839941047
2021-12-27,-0.00145944527773345,2.12998051869847e-06,0.00117543841830186,-0.0425684537338806
2021-12-28,-0.0643041831297992,0.00413502796799075,0.00110400109115334,-1.93532752936276
2021-12-29,-0.0229581057839621,0.000527074621187594,0.00104534290102084,-0.710078994403947
2021-12-30,0.0140239790234347,0.000196671987649736,0.0012905192314511,0.390381306382691
2021-12-31,-0.0193698214926741,0.000375189984658059,0.00126822573159913,-0.5439103689054
2022-01-01,0.0320599467817786,0.00102784018765048,0.00119847081605715,0.926081195207307
2022-01-02,-0.00918805274359258,8.44203132190391e-05,0.0011540813633743,-0.270461383725835
2022-01-03,-0.0179255747295972,0.000321326229386374,0.00114130600718031,-0.530605854284394
2022-01-04,-0.0133097451918314,0.000177149317071479,0.00108001466157392,-0.404999899643345
2022-01-05,-0.0533458970167047,0.00284578472851686,0.00104799017539923,-1.64786798613474
2022-01-06,-0.00852438625717333,7.26651610614855e-05,0.00101096252532698,-0.268099245387051
2022-01-07,-0.0358183987906102,0.00128295769192319,0.00116656668846961,-1.04870027524073
2022-01-08,0.00272108619188494,7.40431006366688e-06,0.001109574264739,0.0816890999239554
2022-01-09,0.00442591939892623,1.95887625257915e-05,0.00113616241619561,0.131305612904476
2022-01-10,-0.00100684570321619,1.0137382700849e-06,0.00107256832627567,-0.0307432967505305
2022-01-11,0.0214504004396776,0.000460119679022521,0.00100742358838907,0.675817364458626
2022-01-12,0.0270902769434116,0.000733883104870738,0.000949262956596405,0.879265793758517
2022-01-13,-0.0310574808840993,0.000964567118866193,0.000925446357810303,-1.02091738950406
2022-01-14,0.0116761333829025,0.00013633209077533,0.000923493444900802,0.38422192096447
2022-01-15,0.000564866503495409,3.19074166771129e-07,0.000938584764983334,0.0184377988067171
2022-01-16,-0.000293189271094008,8.59599486846357e-08,0.00088230052115787,-0.00987051484244114
